appid,name,release_date,categories,genres,steamspy_tags,positive_ratings,negative_ratings,median_playtime,appid
317440,Quantum Rush Champions,2014-12-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Casual;Indie;Racing;Simulation;Sports,Racing;Action;Indie,91,64,3,317440
325470,1953: NATO vs Warsaw Pact,2014-12-04,Single-player;Steam Trading Cards,Strategy;Early Access,Early Access;Strategy;Wargame,15,39,307,325470
325860,Fat Chicken,2014-12-04,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Strategy,Strategy;Indie;Action,30,11,0,325860
326630,Club Manager 2015,2014-12-04,Single-player;Shared/Split Screen;Steam Trading Cards;Includes level editor,Simulation;Sports;Strategy,Sports;Simulation;Strategy,40,53,0,326630
329190,Volo Airsport,2014-12-04,Single-player;VR Support;Partial Controller Support,Action;Indie;Simulation;Sports;Early Access,Early Access;Indie;Action,109,52,0,329190
330990,Demon Hunter: Chronicles from Beyond,2014-12-04,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,Casual;Hidden Object;Adventure,180,105,283,330990
331220,Thief Town,2014-12-04,Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats,Action;Indie,Action;Indie;Local Multiplayer,122,33,182,331220
331580,ULTRAWORLD EXODUS,2014-12-04,Single-player;Steam Trading Cards;Partial Controller Support,Free to Play;Indie,Indie;Free to Play;Exploration,39,16,0,331580
331650,Carmageddon TDR 2000,2014-12-04,Single-player;Multi-player,Action;Indie;Racing,Racing;Action;Indie,178,75,0,331650
332070,School of Dragons,2014-12-04,MMO;Steam Achievements;In-App Purchases,Adventure;Free to Play;Massively Multiplayer;RPG,Free to Play;Dragons;Adventure,1851,1778,54,332070
333880,Braveland Wizard,2014-12-04,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie;RPG;Strategy,RPG;Adventure;Indie,200,73,0,333880
334190,Insanity's Blade,2014-12-04,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Casual;Indie,Action;Casual;Indie,187,60,0,334190
335440,Dungeon Shooter 2,2014-12-04,Single-player;Co-op;Full controller support;Steam Workshop;Includes level editor,Action;Strategy,Strategy;Action;Online Co-Op,1,3,0,335440
294160,Galcon 2: Galactic Conquest,2014-12-05,Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud,Free to Play;Indie;Strategy,Free to Play;Strategy;Indie,656,118,20,294160
298950,Darkness Within 2: The Dark Lineage,2014-12-05,Single-player;Steam Achievements,Adventure;Indie,Adventure;Indie;Horror,98,43,0,298950
299440,Rooks Keep,2014-12-05,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Includes level editor,Violent;Gore;Action;Indie;Strategy,Action;Indie;Strategy,52,23,0,299440
318330,Mecha Ace,2014-12-05,Single-player;Steam Achievements;Captions available;Steam Cloud,Indie;RPG,Indie;RPG;Mechs,103,14,0,318330
324070,iO,2014-12-05,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Racing,Indie;Action;Racing,145,32,90,324070
333430,Sinking Island,2014-12-05,Single-player,Adventure,Adventure;Point & Click;Detective,85,36,0,333430
335320,Bet On Soldier,2014-12-05,Single-player;Partial Controller Support,Action,Action;FPS;Shooter,99,44,42,335320
289690,LARA CROFT AND THE TEMPLE OF OSIRIS™,2014-12-08,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Action;Adventure,Adventure;Co-op;Action,696,538,70,289690
307230,"I, Zombie",2014-12-08,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Casual;Indie;Strategy,Casual;Indie;Strategy,1735,349,107,307230
315450,Bliss,2014-12-08,Single-player;Steam Achievements,Adventure;Indie,Indie;Adventure;2D,29,18,0,315450
317840,Dokuro,2014-12-08,Single-player;Steam Achievements;Captions available;Partial Controller Support,Action;Casual,Action;Casual;Platformer,32,8,0,317840
318690,Cargo 3,2014-12-08,Single-player,Action;Indie,Action;Indie;Horror,81,112,0,318690
337040,Deadnaut,2014-12-08,Single-player;Steam Achievements;Steam Trading Cards,Indie;RPG;Strategy,Strategy;Indie;RPG,85,41,489,337040
265670,Imagine Me,2014-12-09,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Includes level editor,Adventure;Indie,Indie;Adventure;Platformer,142,298,90,265670
288120,Dungeonmans,2014-12-09,Single-player;Partial Controller Support;Steam Cloud,Adventure;Indie;RPG;Strategy,Rogue-like;RPG;Indie,520,45,0,288120
321950,Yury,2014-12-09,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Adventure;Indie,Indie;Adventure;Action,236,242,286,321950
329690,BasketBelle,2014-12-09,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Sports,Indie;Sports;Adventure,113,15,0,329690
335900,Angels of Fasaria: Version 2.0,2014-12-09,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Indie;RPG;Strategy,RPG;Adventure;Indie,22,28,323,335900
336630,Crash And Burn Racing,2014-12-09,Single-player;Full controller support,Indie;Racing,Racing;Indie,28,15,0,336630
252290,Elegy for a Dead World,2014-12-10,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Stats,Adventure;Indie,Indie;Adventure;Story Rich,173,89,3,252290
298790,Rock Boshers DX: Directors Cut,2014-12-10,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Adventure;Indie,Action;Indie;Adventure,38,4,0,298790
300620,Flyhunter Origins,2014-12-10,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Casual;Indie,Adventure;Indie;Casual,14,0,0,300620
300840,JUJU,2014-12-10,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Casual;Indie,Action;Casual;Adventure,69,5,0,300840
305800,POP: Methodology Experiment One,2014-12-10,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards;Commentary available,Action;Indie,Indie;Action;Experimental,57,31,0,305800
328890,Fritz for Fun 13,2014-12-10,Single-player;Multi-player,Casual;Strategy,Strategy;Casual;Chess,14,9,0,328890
257510,The Talos Principle,2014-12-11,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Action;Adventure;Indie,Puzzle;First-Person;Sci-fi,17237,785,186,257510
283820,KAMUI,2014-12-11,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Shoot 'Em Up,108,9,10,283820
283840,ALLTYNEX Second,2014-12-11,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Indie,Action;Indie;Shoot 'Em Up,85,12,4,283840
292140,FINAL FANTASY® XIII-2,2014-12-11,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,JRPG;RPG;Fantasy,1843,1199,1409,292140
319140,Xeodrifter™,2014-12-11,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie,Action;Indie;Metroidvania,414,150,0,319140
325150,Run or Die,2014-12-11,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop,Action;Indie,Action;Indie;Platformer,108,15,0,325150
330620,It's A Wipe!,2014-12-11,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats,Indie;RPG;Simulation;Strategy,Indie;Strategy;Simulation,87,25,593,330620
331980,Last Inua,2014-12-11,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie,Indie;Adventure;Casual,97,80,222,331980
335330,Brick-Force,2014-12-11,Multi-player;Steam Trading Cards;Includes level editor,Action;Free to Play,Free to Play;Multiplayer;FPS,1702,2664,30,335330
335790,Words for Evil,2014-12-11,Single-player;Steam Trading Cards;Stats,Action;Adventure;Casual;Indie,Word Game;Typing;Spelling,320,80,16,335790
335890,Nanofights,2014-12-11,Single-player;Multi-player,Indie,Indie;Card Game,305,252,0,335890
277680,"About Love, Hate and the other ones",2014-12-12,Single-player;Steam Trading Cards;Steam Cloud,Casual;Indie,Puzzle;Indie;Casual,553,63,170,277680
317040,The Original Strife: Veteran Edition,2014-12-12,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;RPG,Action;RPG;Classic,329,28,300,317040
323490,Oblivious Garden ~Carmina Burana,2014-12-12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Casual;Indie,Anime;Visual Novel;Indie,436,38,278,323490
336930,Redux: Dark Matters,2014-12-12,Single-player;Partial Controller Support;Steam Cloud,Action;Indie,Action;Indie;Shoot 'Em Up,21,11,0,336930
337420,Final Dusk,2014-12-12,Single-player;Steam Trading Cards,Action;Adventure;Casual;Indie,Anime;Indie;Casual,239,78,515,337420
286260,fault - milestone one,2014-12-15,Single-player;Steam Achievements;Steam Trading Cards,Adventure,Visual Novel;Anime;Female Protagonist,2436,164,613,286260
293480,FRONTIERS,2014-12-15,Single-player;Full controller support,Adventure;Casual;Indie;RPG;Early Access,Early Access;RPG;Adventure,84,156,69,293480
313130,Metrocide,2014-12-15,Single-player;Steam Achievements;Steam Cloud;Stats,Indie,Indie;Cyberpunk;Stealth,84,64,87,313130
318650,SunAge: Battle for Elysium,2014-12-15,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements,Indie;Strategy,Strategy;Indie;RTS,68,40,0,318650
327960,Journey of the King,2014-12-15,Single-player;Multi-player;Co-op,Adventure;Indie;RPG;Early Access,Early Access;Indie;RPG,5,18,0,327960
331440,bit Dungeon II,2014-12-15,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie;RPG,RPG;Pixel Graphics;Indie,1599,346,113,331440
332780,National Zombie Park,2014-12-15,Single-player;Multi-player;Co-op;Steam Trading Cards,Action;Indie,Action;Indie;Survival,59,96,215,332780
334230,Town of Salem,2014-12-15,Multi-player;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases;Steam Cloud,Indie;RPG;Strategy,Strategy;Multiplayer;Mystery,13329,2112,927,334230
335670,LISA,2014-12-15,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie;RPG,Dark Humor;RPG;Story Rich,7450,344,1298,335670
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014-12-16,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action,Fighting;Arcade;Action,880,163,0,222420
302570,Dangerous,2014-12-16,Single-player;Captions available,Action;Adventure;Indie;RPG;Simulation;Strategy,Indie;Simulation;RPG,14,33,0,302570
312600,Rime Berta,2014-12-16,Single-player;Steam Achievements;Steam Trading Cards,RPG;Strategy,RPG;Strategy;Anime,80,35,176,312600
320430,Ascension: Deckbuilding Game,2014-12-16,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements,Casual;Strategy,Strategy;Casual;Card Game,331,83,0,320430
325870,Clash of Puppets,2014-12-16,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;Indie,Action;Indie;Horror,40,16,0,325870
334270,Star Traders: 4X Empires,2014-12-16,Single-player;Steam Achievements;Steam Trading Cards,Indie;Simulation;Strategy,Strategy;Indie;Simulation,33,21,75,334270
335570,Back To Life 3,2014-12-16,Single-player,Indie,Indie,2,4,0,335570
336090,Sky Mercenaries,2014-12-16,Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Steam Turn Notifications;Includes level editor;Commentary available,Action;Indie,Indie;Action;Bullet Hell,76,28,234,336090
337450,Dream Tale,2014-12-16,Single-player,Casual;Indie,Indie;Casual;Platformer,24,4,0,337450
286040,Dead Effect,2014-12-17,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Indie,Action;Zombies;FPS,2177,862,294,286040
333260,Marvin's Mittens,2014-12-17,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Casual;Indie,Indie;Adventure;Casual,140,3,5,333260
335050,World Of Leaders,2014-12-17,MMO,Simulation,Simulation;Massively Multiplayer;MMORPG,21,98,0,335050
338030,Mission Control: NanoMech,2014-12-17,Single-player,Action;Adventure;RPG;Early Access,Early Access;Action;Adventure,3,6,0,338030
311340,METAL GEAR SOLID V: GROUND ZEROES,2014-12-18,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action;Adventure,Stealth;Action;Short,7953,1692,198,311340
314160,Microsoft Flight Simulator X: Steam Edition,2014-12-18,Single-player;Multi-player;Partial Controller Support,Simulation,Simulation;Flight;Realistic,8859,2282,1224,314160
333130,Do Not Fall,2014-12-18,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Adventure;Indie,Adventure;Indie;Action,10,1,0,333130
336610,Outcast 1.1,2014-12-18,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats,Action;Adventure;RPG,Adventure;Action;Classic,384,35,0,336610
336700,Elastrix,2014-12-18,Single-player;Steam Achievements;Steam Leaderboards,Casual;Indie,Casual;Indie;Puzzle,18,3,0,336700
336760,Pilot Brothers,2014-12-18,Single-player,Adventure;Casual,Adventure;Casual;Point & Click,73,17,0,336760
339120,Fork Parker's Holiday Profit Hike,2014-12-18,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Free to Play;Indie,Free to Play;Platformer;Action,510,107,14,339120
241560,The Crew™,2014-12-19,Single-player;Multi-player;MMO;In-App Purchases;Partial Controller Support,Action;Massively Multiplayer;Racing,Racing;Open World;Multiplayer,9479,4636,725,241560
244210,Assetto Corsa,2014-12-19,Single-player;Online Multi-Player;Steam Achievements;Partial Controller Support;Steam Leaderboards;Includes level editor,Indie;Racing;Simulation;Sports,Racing;Simulation;Driving,15277,2337,5267,244210
277850,Sportsfriends,2014-12-19,Multi-player;Full controller support;Includes level editor,Indie;Sports,Indie;Sports;Local Multiplayer,40,13,73,277850
289650,Assassin's Creed® Unity,2014-12-19,Single-player;Multi-player;Co-op;In-App Purchases;Partial Controller Support,Action;Adventure,Open World;Parkour;Assassin,12350,7354,1790,289650
302830,BLOCKADE 3D,2014-12-19,Online Multi-Player;Steam Trading Cards;In-App Purchases,Action;Free to Play;Early Access,Early Access;Free to Play;Shooter,15821,11583,144,302830
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,2014-12-19,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;RPG,Indie;RPG;Great Soundtrack,58,28,228,336280
339350,Choice of Robots,2014-12-19,Single-player;Steam Achievements;Captions available;Steam Cloud,Indie;RPG,Choose Your Own Adventure;Text-Based;Choices Matter,1719,50,0,339350
322170,Geometry Dash,2014-12-22,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Includes level editor,Action;Indie,Difficult;Great Soundtrack;Music,52737,2990,1471,322170
322300,The Repopulation,2014-12-22,Multi-player;MMO,Indie;Massively Multiplayer;RPG;Early Access,Early Access;Massively Multiplayer;Sandbox,633,430,0,322300
326190,Alchemy Mysteries: Prague Legends,2014-12-22,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual;Indie,Casual;Hidden Object;Adventure,775,231,309,326190
337150,Sentinels of the Multiverse,2014-12-22,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Strategy,Card Game;Board Game;Superhero,644,103,186,337150
337880,One Late Night: Deadline,2014-12-22,Single-player;Partial Controller Support,Adventure;Indie;Simulation,Indie;Adventure;Simulation,31,91,0,337880
339510,Psy High,2014-12-22,Steam Achievements;Captions available;Steam Cloud,Indie;RPG,RPG;Indie;Text-Based,108,24,0,339510
335100,Dwarf Tower,2014-12-23,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Includes level editor,Indie;Strategy,Indie;Strategy;Building,170,58,0,335100
339000,Ukrainian Ninja,2014-12-23,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Casual;Indie,Indie;Action;Casual,102,97,55,339000
339820,Starwalker,2014-12-23,Single-player;Steam Trading Cards,RPG;Early Access,Early Access;RPG,11,18,294,339820
334980,Into Blue Valley,2014-12-24,Single-player;Partial Controller Support,Adventure;Indie,Adventure;Indie;Walking Simulator,27,29,0,334980
